StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q178,Q4#1_1,Q4#2_1,Q4#3_1,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,list_cn,reading_cn,army_cn,clothes_cn,apple_cn,tree_cn,carpeting_cn,house_cn,room_cn,rent_cn,houseplants_cn,door_cn,voting_cn,tree_cn,personality_cn,toothbrusing_cn,test_cn,greeting_cn,temptation_cn,eating_cn,garden_cn,car_cn,cavity_cn,child_cn,doorbell_cn,attention check,attention check_5_TEXT,Q61_1,Q167#1_1,Q167#2_1,Q167#3_1,Q73_First Click,Q73_Last Click,Q73_Page Submit,Q73_Click Count,list_dn,reading_dn,army_dn,clothes_dn,apple_dn,tree_dn,carpeting_dn,house_dn,room_dn,rent_dn,houseplants_dn,door_dn,voting_dn,tree_dn,personality_dn,toothbrushing_dn,test_dn,greeting_dn,temptation_dn,eathing_dn,garden_dn,car_dn,cavity_dn,child_dn,doorbell_dn,Q101,Q101_5_TEXT,Q102_1,Q117#1_1,Q117#2_1,Q119_First Click,Q119_Last Click,Q119_Page Submit,Q119_Click Count,list_cb,reading_cb,army_cb,clothes_cb,apple_cb,tree_cb,carpeting_cb,house_cb,room_cb,rent_cb,houseplants_cb,door_cb,voting_cb,tree_cb,presonality_cb,toothbrushing_cb,test_cb,greeting_cb,temptation_cb,eating_cb,garden_cb,travelling_cb,cavity_cb,child_cb,doorbell_cb,Q147,Q147_5_TEXT,Q148_1,Q165#1_1,Q152_First Click,Q152_Last Click,Q152_Page Submit,Q152_Click Count,list_db,reading_db,army_db,clothes_db,apple_db,tree_db,carpeting_db,house_db,room_db,rent_db,houseplants_db,door_db,voting_db,tree_db,personality_db,toothbrushing_db,test_db,greeting_db,temptation_db,eating_db,garden_db,car_db,cavity_db,child_db,doorbell_db,Q180,Q180_5_TEXT,Q181_1,Q44_1,Q44_2,Q44_3,Q44_4,Q44_5,Q44_6,Q44_7,Q44_8,Q44_9,Q46,Q47,Q48,Q62,Q171,Q173,Q176,Q177,Q49,Q52,Q63,Q56,Q58,Q59,Q60
2022-05-26 02:03:59,2022-05-26 02:12:28,IP Address,86.11.16.98,100,509,True,2022-05-26 02:12:29,R_25MUdU4yDZ6kdwd,,,,,52.085,-0.2683,anonymous,EN,60de16eeb8d11b9990aec175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,2022,0,0,60.01,0,Getting organized,Gaining knowledge,Signing up,Putting clothes into the machine,Pulling an apple off a branch,Wielding an axe,Getting ready to remodel,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Holding on to branches,Answering questions,Moving a brush around in ones mouth,Answering questions,Showing friendliness,Showing moral courage,Getting nutrition,Planting seeds,Seeing the countryside,Going to the dentist,Teaching a child something,Moving a finger,Thursday next week,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,6,Not at all,5,2,5,Not at all,Slightly easy,Understood completely,No,,24,Female,Liberal,Yes,2,2,2,"differences in the way we view tasks- e.g. thinking about the actual task and how to complete it, or thinking more about how that task can impact out future- perhaps two different styles of thinking that people generally fall into? e.g. brushing teeth in the moment is moving a toothbrush around, but if some people are concerned about the future they might be thinking about preventing tooth decay.",no,being asked to think about the future made me realise more about the two different types of thoughts the questionnaire was asking in some instances- e.g. present focused vs future focused,
2022-05-26 02:02:47,2022-05-26 02:12:30,IP Address,82.1.129.250,100,583,True,2022-05-26 02:12:30,R_3ssFWyKfgrYVJpn,,,,,51.6833,-0.6072,anonymous,EN,5be37bbc39e00c00018c1be3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,2022,0,0,61.648,0,Getting organized,Gaining knowledge,Signing up,Removing odors from clothes,Getting something to eat,Getting firewood,Using a yard stick,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Holding on to branches,Revealing what you are like,Preventing tooth decay,Answering questions,Showing friendliness,"Saying ""no""",Getting nutrition,Getting fresh vegetables,Following a map,Going to the dentist,Using simple words,Seeing if someones home,Next week,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,4,5,3,4,5,5,2,Slightly difficult,Understood completely,No,,22,Male,Liberal,Yes,2,Never,Not at all,,,,
2022-05-26 02:02:46,2022-05-26 02:13:23,IP Address,171.33.202.147,100,636,True,2022-05-26 02:13:24,R_2XhcLkhbugKZlNX,,,,,51.5269,-0.0991,anonymous,EN,58c40874b101a7000129380d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,0,0,60.054,0,Writing things down,Gaining knowledge,Signing up,Putting clothes into the machine,Pulling an apple off a branch,Getting firewood,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Holding on to branches,Answering questions,Preventing tooth decay,Answering questions,Saying hello,Showing moral courage,Chewing and swallowing,Planting seeds,Following a map,Going to the dentist,Teaching a child something,Seeing if someones home,Next year,,4,Very much so,5,6,6,Not at all,2,2,5,Not at all,Moderately easy,Understood completely,No,,29,Female,"Moderate, middle of the road",Yes,Never,Never,4,Unsure,No,Unsure,No
2022-05-26 02:04:30,2022-05-26 02:13:37,IP Address,87.20.63.64,100,547,True,2022-05-26 02:13:37,R_1EbwPOSkEaCvOa9,,,,,45.4722,9.1922,anonymous,EN,5f6ea775bc475b407020431f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,30,2023,0,0,60.112,0,Writing things down,Following lines of print,Helping the Nations defense,Removing odors from clothes,Pulling an apple off a branch,Wielding an axe,Using a yard stick,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Marking a ballot,Holding on to branches,Revealing what you are like,Preventing tooth decay,Answering questions,Saying hello,Showing moral courage,Chewing and swallowing,Getting fresh vegetables,Seeing the countryside,Going to the dentist,Teaching a child something,Seeing if someones home,June 30th next year,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,4,Not at all,Not at all,3,2,5,Very much so,Slightly easy,6,No,,25,Male,Slightly liberal,Yes,Never,Never,Not at all,I think this study was about how a person evaluates the space and time of certain situations that can happen during a certain amount of time.,No,No,No
2022-05-26 02:01:51,2022-05-26 02:14:01,IP Address,178.78.90.33,100,730,True,2022-05-26 02:14:02,R_2WTpPnUlhxN4Exd,,,,,53.7428,-0.2672,anonymous,EN,5cd942fdcc98b20019852b50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,0,0,60.011,0,Writing things down,Gaining knowledge,Signing up,Putting clothes into the machine,Getting something to eat,Wielding an axe,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Writing a check,Watering plants,Securing the house,Influencing the election,Getting a good view,Revealing what you are like,Preventing tooth decay,Answering questions,Showing friendliness,"Saying ""no""",Getting nutrition,Getting fresh vegetables,Seeing the countryside,Protecting your teeth,Using simple words,Seeing if someones home,Next year,,3,6,3,6,6,Not at all,6,4,5,4,Slightly difficult,6,No,Becoming a grandma ,57,Female,Liberal,Yes,Never,Never,Not at all,How people answer questions with political bias,No,No,No
2022-05-26 02:00:51,2022-05-26 02:15:24,IP Address,169.1.154.27,100,872,True,2022-05-26 02:15:25,R_3HFdNbwH0KFbQHX,,,,,-25.8775,28.168,anonymous,EN,6012c41ab1babe06a4caac79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,2022,0,0,60.014,0,Writing things down,Gaining knowledge,Helping the Nations defense,Putting clothes into the machine,Getting something to eat,Getting firewood,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Writing a check,Watering plants,Securing the house,Influencing the election,Holding on to branches,Answering questions,Preventing tooth decay,Showing ones knowledge,Showing friendliness,Showing moral courage,Getting nutrition,Getting fresh vegetables,Seeing the countryside,Going to the dentist,Teaching a child something,Seeing if someones home,Next week,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,4,Very much so,4,Not at all,6,4,4,4,Moderately easy,Understood completely,Yes,I am expecting to relocate and start a new life in a different continent.,46,Female,"Moderate, middle of the road",Yes,Never,Never,Not at all,The study is about testing a hypothesis about how liberals and conservative people view life.,No,No,No
2022-05-26 02:04:45,2022-05-26 02:15:38,IP Address,197.185.108.111,100,653,True,2022-05-26 02:15:39,R_7O5H46pIQ1bIRDb,,,,,-25.7599,28.2604,anonymous,EN,604bd226587ce0cb9d88c8f6,June,2,2022,0,0,60.026,0,Writing things down,,,,,,,,Applying brush strokes,,,,,,,,,,,,,,,,,Other (please specify),02 June 2022,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,6,4,Not at all,6,Not at all,Not at all,Not at all,Extremely easy,Understood completely,Yes,Money,38,Male,Liberal,Yes,Never,Never,Not at all,"It was about what we follow, instincts, facts etc",never,"Yes, I realized that June is not so far away",We non Americans don't subscribe to liberals and conservatives as a political yardstick
2022-05-26 02:04:41,2022-05-26 02:15:40,IP Address,176.254.212.117,100,658,True,2022-05-26 02:15:41,R_1psbrLsBGJWpPZe,,,,,55.9439,-3.0515,anonymous,EN,5c0fa4c7260c80000179db95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,30,2023,0,0,60.013,0,Writing things down,Following lines of print,Signing up,Putting clothes into the machine,Pulling an apple off a branch,Getting firewood,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Marking a ballot,Getting a good view,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Saying hello,"Saying ""no""",Getting nutrition,Planting seeds,Seeing the countryside,Going to the dentist,Using simple words,Seeing if someones home,June 30th next year,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,Very much so,3,Not at all,Very much so,5,5,3,Moderately easy,Understood completely,Yes,My Mum to pass,59,Female,"Moderate, middle of the road",Yes,Never,Never,Not at all,Unsure but possibly wellbeing into the future. Perhaps I was trying to think too laterally.,No,No.,I’m surprised there we’re no attention checks
2022-05-26 02:00:39,2022-05-26 02:15:45,IP Address,49.191.42.246,100,905,True,2022-05-26 02:15:45,R_2RPOPN7ppAhISp2,,,,,-27.4679,153.0325,anonymous,EN,60a10d794573304f9e614e3f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,30,2023,0,0,60.138,0,Getting organized,Gaining knowledge,Helping the Nations defense,Removing odors from clothes,Getting something to eat,Getting firewood,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Making the room look nice,Securing the house,Influencing the election,Getting a good view,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Saying hello,"Saying ""no""",Getting nutrition,Getting fresh vegetables,Seeing the countryside,Going to the dentist,Teaching a child something,Seeing if someones home,June 30th next year,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,5,Not at all,6,3,5,Not at all,Neither easy nor difficult,Understood completely,No,,,Female,"Moderate, middle of the road",Yes,Never,Never,Not at all,It was different to the description.  I thought I would have to write a small description of what my life would be like.,"I don't think so, at least I don't remember.","No, not really",I have nothing to add here.
2022-05-26 01:58:41,2022-05-26 02:16:45,IP Address,41.13.13.168,100,1083,True,2022-05-26 02:16:45,R_1i2tT8VKEO04k4O,,,,,-26.3811,27.8376,anonymous,EN,60c7d3fbf06892f41fa1e27c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,2022,0,0,60.014,0,Getting organized,Gaining knowledge,Helping the Nations defense,Removing odors from clothes,Getting something to eat,Getting firewood,Getting ready to remodel,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Making the room look nice,Securing the house,Marking a ballot,Holding on to branches,Revealing what you are like,Moving a brush around in ones mouth,Answering questions,Showing friendliness,"Saying ""no""",Chewing and swallowing,Planting seeds,Following a map,Protecting your teeth,Teaching a child something,Seeing if someones home,Next week,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,Not at all,Not at all,Not at all,5,2,4,,Neither easy nor difficult,Understood completely,Yes,To be more organized.,27,Female,"Moderate, middle of the road",Yes,Never,Never,Not at all,To see which major changes I'm expecting between now and the future.,Yes. It was a similar study exactly like this one. ,No.,No.
2022-05-26 02:02:52,2022-05-26 02:17:48,IP Address,102.250.3.201,100,895,True,2022-05-26 02:17:49,R_1prr9nwxVBNOSng,,,,,-25.7599,28.2604,anonymous,EN,5fb639fdd6a30e2be7a51f11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,30,2023,0,0,60.023,0,Writing things down,Gaining knowledge,Signing up,Putting clothes into the machine,Getting something to eat,Getting firewood,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Marking a ballot,Holding on to branches,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Saying hello,"Saying ""no""",Getting nutrition,Planting seeds,Seeing the countryside,Going to the dentist,Using simple words,Seeing if someones home,June 30th next year,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Very much so,Not at all,4,Not at all,5,5,5,4,Moderately easy,Understood completely,Yes,I will be graduating ,23,Female,"Moderate, middle of the road",Yes,Never,Never,Not at all,The study was about planning for upcoming events. ,"No, I have not ",No,The study was really fun and I enjoyed being one of the participants.
2022-05-26 02:00:14,2022-05-26 02:17:53,IP Address,102.249.2.158,100,1058,True,2022-05-26 02:17:53,R_r0ZdyD1ckXAP6pj,,,,,-29.9056,30.9405,anonymous,EN,60a165177c992cb8b48a332f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,September,23,1985,65.06,113.565,121.493,4,Getting organized,Gaining knowledge,Helping the Nations defense,Removing odors from clothes,Getting something to eat,Wielding an axe,Getting ready to remodel,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Getting a good view,Revealing what you are like,,Answering questions,Saying hello,Showing moral courage,Chewing and swallowing,Planting seeds,Following a map,Protecting your teeth,Using simple words,Seeing if someones home,June 30th next year,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Very much so,Very much so,Very much so,4,6,6,Not at all,Not at all,Extremely easy,Understood completely,Yes,Hoping to have completed my college studies,36,Female,"Moderate, middle of the road",Yes,Never,Never,5,To see how peoples opinions differ,No,Getting my ife in order,None
2022-05-26 02:04:22,2022-05-26 02:18:02,IP Address,41.216.201.220,100,820,True,2022-05-26 02:18:03,R_efKnWMhvZ8ife3D,,,,,-26.3811,27.8376,anonymous,EN,60a24e3ef1371606359e5b1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May,2022,0,0,60.148,0,Writing things down,Gaining knowledge,Helping the Nations defense,Putting clothes into the machine,Getting something to eat,Getting firewood,Getting ready to remodel,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Making the room look nice,Securing the house,Influencing the election,Getting a good view,Revealing what you are like,Preventing tooth decay,Answering questions,Showing friendliness,Showing moral courage,Getting nutrition,Getting fresh vegetables,Seeing the countryside,Going to the dentist,Using simple words,Seeing if someones home,Thursday next week,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,6,Very much so,6,Not at all,Very much so,6,,Not at all,Extremely easy,Understood completely,Yes,I'm expecting to transform myself and work on myself physically mentally and spiritually. ,27,Female,Very liberal,No,Never,Never,Not at all,Getting an idea on how people's perception is of certain tasks/words.,No I haven't.,Not really.,"No, I'm all good"
2022-05-26 01:59:59,2022-05-26 02:18:30,IP Address,81.156.85.140,100,1110,True,2022-05-26 02:18:30,R_3lYzCKHWIywdQv5,,,,,54.2967,-6.1869,anonymous,EN,5ce99956539ced0018fbb3f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,30,2023,0,0,60.139,0,Getting organized,Gaining knowledge,Helping the Nations defense,Removing odors from clothes,Getting something to eat,Getting firewood,Getting ready to remodel,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Making the room look nice,Securing the house,Influencing the election,Holding on to branches,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Saying hello,"Saying ""no""",Getting nutrition,Planting seeds,Seeing the countryside,Going to the dentist,Teaching a child something,Seeing if someones home,June 30th next year,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Very much so,Very much so,3,Not at all,6,Not at all,6,Not at all,Moderately easy,Understood completely,Yes,New job,48,Female,"Moderate, middle of the road",Yes,Never,Never,Not at all,No idea,No,No,No
2022-05-26 02:15:20,2022-05-26 02:20:03,IP Address,92.40.200.41,100,283,True,2022-05-26 02:20:03,R_8bTtJRakHOfqhQ5,,,,,51.4964,-0.1224,anonymous,EN,5d6d953846ef42001504fb39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,2022,0,0,60.021,0,Writing things down,Following lines of print,Signing up,Putting clothes into the machine,Pulling an apple off a branch,Getting firewood,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Holding on to branches,Revealing what you are like,Preventing tooth decay,Answering questions,Saying hello,"Saying ""no""",Chewing and swallowing,Planting seeds,Following a map,Going to the dentist,Using simple words,Seeing if someones home,Thursday next week,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,6,4,Not at all,4,4,5,2,Moderately easy,Understood completely,No,,30,Female,Liberal,Yes,Never,Never,Not at all,Planning the future,No,No,No
2022-05-26 01:50:24,2022-05-26 02:43:30,IP Address,164.39.197.141,100,3186,True,2022-05-26 02:43:30,R_1gCoAXYw9dAi2kZ,,,,,52.9833,-1.9833,anonymous,EN,5c10d344a577d50001bb6127@email.prolific.co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,2021,0,0,61.543,0,Getting organized,Following lines of print,Helping the Nations defense,Removing odors from clothes,Getting something to eat,Getting firewood,Using a yard stick,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Watering plants,Putting a key in the lock,Marking a ballot,Holding on to branches,Answering questions,Preventing tooth decay,Answering questions,Saying hello,"Saying ""no""",Chewing and swallowing,Planting seeds,Seeing the countryside,Going to the dentist,Using simple words,Moving a finger,Next week,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,3,2,4,4,5,5,Moderately easy,Understood completely,No,,37,Female,Slightly conservative,Yes,Never,Never,3,thinking about different time frames,no,no,no
2022-05-26 02:02:46,2022-05-26 02:54:22,IP Address,197.86.206.20,100,3095,True,2022-05-26 02:54:22,R_1P7RzTWxfpDM5Kk,,,,,-26.3811,27.8376,anonymous,EN,5fbcba46c7da0018a9042e35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,30,2023,0,0,60.009,0,Getting organized,Gaining knowledge,Signing up,Removing odors from clothes,Pulling an apple off a branch,Getting firewood,Getting ready to remodel,Showing ones cleanliness,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Influencing the election,Getting a good view,Revealing what you are like,Preventing tooth decay,Answering questions,Saying hello,Showing moral courage,Getting nutrition,Planting seeds,Following a map,Going to the dentist,Using simple words,Seeing if someones home,June 30th next year,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,4,6,5,Not at all,6,5,4,4,Moderately easy,Understood completely,Yes,Better financial stability once I have paid off loans that had to be taken during the pandemic to stay afloat.,29,Male,Liberal,Yes,Never,Never,2,Seeing how people see certain phrases and what certain actions mean to them.,Never seen tasks like these before.,I don't think so. I just went with what felt right to my current mindset and situation.,Nothing I can think of.
2022-08-12 01:58:02,2022-08-12 02:03:11,IP Address,109.147.189.66,100,309,True,2022-08-12 02:03:12,R_egnTQEmD8C6xXHj,,,,,54.8454,-1.882,anonymous,EN,5bcf97767819770001ec0bad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,August,2022,0,0,60.011,0,Getting organized,Gaining knowledge,Helping the Nations defense,Putting clothes into the machine,Getting something to eat,Getting firewood,Getting ready to remodel,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Marking a ballot,Getting a good view,Revealing what you are like,Preventing tooth decay,Showing ones knowledge,Saying hello,"Saying ""no""",Getting nutrition,Getting fresh vegetables,Following a map,Going to the dentist,Using simple words,Seeing if someones home,Next week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,5,Very much so,5,Not at all,6,5,3,Not at all,Extremely easy,Understood completely,No,,30,Female,Slightly liberal,Yes,Never,Never,Not at all,No idea,No,,
2022-08-12 01:58:36,2022-08-12 02:04:46,IP Address,82.43.180.55,100,370,True,2022-08-12 02:04:47,R_1OCSakOgT1hzELS,,,,,53.7095,-1.4993,anonymous,EN,5e41d56250cd36000ac74d1e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,June,30,2023,0,0,60.009,0,Getting organized,Following lines of print,Signing up,Putting clothes into the machine,Getting something to eat,Wielding an axe,Using a yard stick,Vacuuming the floor,Making the room look fresh,Maintaining a place to live,Watering plants,Securing the house,Marking a ballot,Holding on to branches,Revealing what you are like,Moving a brush around in ones mouth,Answering questions,Saying hello,"Saying ""no""",Chewing and swallowing,Planting seeds,Following a map,Going to the dentist,Teaching a child something,Seeing if someones home,June 30th next year,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,4,6,6,Not at all,6,3,4,Not at all,Slightly easy,4,No,,32,Female,"Moderate, middle of the road",Yes,Never,Never,2,How people view things,No,No,No
